Title,URL,lat,lon
Irving Square Park,https://www.google.com/maps/place/Irving+Square+Park/data=!4m2!3m1!1s0x89c25c3c541bdc33:0xb44e3d9288e3f4e4,40.6926312,-73.909092
Wilson Av,https://www.google.com/maps/place/Wilson+Av/data=!4m2!3m1!1s0x89c25c3970d1df41:0xb8572b07b9d318bc,40.6887823,-73.9046724
169 Bar,https://www.google.com/maps/place/169+Bar/data=!4m2!3m1!1s0x89c25a2977d1e555:0x9132324f2de48525,40.7138889,-73.9897222
Roberta's,https://www.google.com/maps/place/Roberta's/data=!4m2!3m1!1s0x89c25d0d3ab223cd:0x16b11fd586b90f7d,40.705081,-73.9335834
Pho Maiden Lane,https://www.google.com/maps/place/Pho+Maiden+Lane/data=!4m2!3m1!1s0x89c25b0075c61a69:0x88491412f8c29e2d,40.7097238,-74.0095994
JoJu,https://www.google.com/maps/place/JoJu/data=!4m2!3m1!1s0x89c25fad3103cfad:0xc91272051c627ea4,40.7407719,-73.8792374
Lazy Suzy Cafe & Shop,https://www.google.com/maps/place/Lazy+Suzy+Cafe+%26+Shop/data=!4m2!3m1!1s0x89c25d202a783af3:0x28825b80396dcbd8,40.699461,-73.925496
Ayat Bushwick,https://www.google.com/maps/place/Ayat+Bushwick/data=!4m2!3m1!1s0x89c25d00338370b7:0x8f333f612df8bf0e,40.7026084,-73.9254112
Garden Carver,https://www.google.com/maps/place/Garden+Carver/data=!4m2!3m1!1s0x89c259400a42aedd:0x28bf2ff630c4fb1,40.7144191,-73.9606649
WNYC Transmitter Park,https://www.google.com/maps/place/WNYC+Transmitter+Park/data=!4m2!3m1!1s0x89c259896ebafb3b:0xe33549c668db1a83,40.7298447,-73.9607685
Grover Cleveland High School,https://www.google.com/maps/place/Grover+Cleveland+High+School/data=!4m2!3m1!1s0x89c25e99034e272b:0x8ec0476158e7d6fe,40.7115388,-73.90902249999999
Scott Ave,https://www.google.com/maps/place/Scott+Ave/data=!4m2!3m1!1s0x89c25ea616924b59:0x6f25242dc1b129bf,40.71096985002144,-73.9232183000155
Fort Wadsworth,https://www.google.com/maps/place/Fort+Wadsworth/data=!4m2!3m1!1s0x89c24f1eaaaaaaab:0x28d75da5763ab64b,40.6038541,-74.05807039999999
Ridgewood Reservoir,https://www.google.com/maps/place/Ridgewood+Reservoir/data=!4m2!3m1!1s0x89c25dccfa46f08f:0x5869edcfec332c22,40.6889501,-73.8864839
Grilled! Plant-based to make you Smile!,https://www.google.com/maps/place/Grilled!+Plant-based+to+make+you+Smile!/data=!4m2!3m1!1s0x89c25d4ad84bba65:0x486ac9cd99735faf,40.7020369,-73.9236145
Bushwick Market,https://www.google.com/maps/place/Bushwick+Market/data=!4m2!3m1!1s0x89c25d5eb8d1081b:0xdd30a81def4a6fff,40.7055015,-73.9213104
Takahachi S.A.,https://www.google.com/maps/place/Takahachi+S.A./data=!4m2!3m1!1s0x89c25dbfd5e0fa2f:0x746af7d2d12a5869,40.7064786,-73.9224746
Möge Tee Williamsburg NY,https://www.google.com/maps/place/M%C3%B6ge+Tee+Williamsburg+NY/data=!4m2!3m1!1s0x89c259532a358989:0xd7894d2e6119c8d5,40.7171267,-73.9612698
Chipotle Mexican Grill,https://www.google.com/maps/place/Chipotle+Mexican+Grill/data=!4m2!3m1!1s0x89c25b2e50bcd907:0x77be35f88ceaf26a,40.7000298,-73.9409675
MEILI 沉香,https://www.google.com/maps/place/MEILI+%E6%B2%89%E9%A6%99/data=!4m2!3m1!1s0x89c259afa5e3832f:0x5c28ce53532224d2,40.7208999,-73.9555685
ZooRoad 竹间路,https://www.google.com/maps/place/ZooRoad+%E7%AB%B9%E9%97%B4%E8%B7%AF/data=!4m2!3m1!1s0x89c25f2d872ab48b:0x40563824a110340e,40.7264466,-73.89407659999999
Amituofo,https://www.google.com/maps/place/Amituofo/data=!4m2!3m1!1s0x89c25c00d6652a8f:0x66492138e001828f,40.7037554,-73.933069
Bunna Cafe,https://www.google.com/maps/place/Bunna+Cafe/data=!4m2!3m1!1s0x89c25c03b181aa0f:0x9889c673852d08f2,40.7049167,-73.9279056
Brooklyn Plantology by Lapide,https://www.google.com/maps/place/Brooklyn+Plantology+by+Lapide/data=!4m2!3m1!1s0x89c25cbf06b2c955:0xdd3cbeae8c0c615d,40.6440951,-73.9149478
QDOBA Mexican Eats,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c25d70ecd7b729:0xb9b4c979385125ce,40.6986989,-73.91840750000001
Oops Tea,https://www.google.com/maps/place/Oops+Tea/data=!4m2!3m1!1s0x89c25d01b0c6e445:0xc5d509ec335666f5,40.7008191,-73.9222523
ChinGoo,https://www.google.com/maps/place/ChinGoo/data=!4m2!3m1!1s0x89c25998906091a5:0x315a0d25aea6c9e7,40.7157515,-73.9447441
The Home Depot,https://www.google.com/maps/place/The+Home+Depot/data=!4m2!3m1!1s0x89c25b934ce0e759:0x1b369679283b548b,40.6916362,-73.9528018
Seitan's Helper,https://www.google.com/maps/place/Seitan's+Helper/data=!4m2!3m1!1s0x89c25d0d52aedb53:0x45f64c6ee52846a4,40.70411620000001,-73.93113699999999
The Concrete Jungle,https://www.google.com/maps/place/The+Concrete+Jungle/data=!4m2!3m1!1s0x89c25d63335e944f:0x6b89767c5baee443,40.6975259,-73.9349969
Maria Hernandez Park,https://www.google.com/maps/place/Maria+Hernandez+Park/data=!4m2!3m1!1s0x89c25c1cb41d5363:0x6b75831c19586a07,40.70318750000001,-73.9238125
The Narrows,https://www.google.com/maps/place/The+Narrows/data=!4m2!3m1!1s0x89c25c015b156c43:0xe42ebdb708db2945,40.7040829,-73.93080909999999
Lucky Rabbit Noodles,https://www.google.com/maps/place/Lucky+Rabbit+Noodles/data=!4m2!3m1!1s0x89c25b1cf3407f45:0xae47b67f0d989329,40.7026036,-73.9869185
QDOBA Mexican Eats,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c259e002b5d8bf:0x67a717998d08a9c7,40.7414127,-74.0299258
Ling Long Xuan,https://www.google.com/maps/place/Ling+Long+Xuan/data=!4m2!3m1!1s0x89c257d6acac5901:0xcb248b860ad26e64,40.7323545,-74.056974
Tsaocaa Bubble Tea | Premium Bubble Tea in Journal Square,https://www.google.com/maps/place/Tsaocaa+Bubble+Tea+%7C+Premium+Bubble+Tea+in+Journal+Square/data=!4m2!3m1!1s0x89c25702461d83f9:0x85ae3345c54461fc,40.7320855,-74.0618487
Fort Washington Park,https://www.google.com/maps/place/Fort+Washington+Park/data=!4m2!3m1!1s0x89c2f6983f875177:0xfb2e55371679a68f,40.85067129999999,-73.9452115
Rice & Miso,https://www.google.com/maps/place/Rice+%26+Miso/data=!4m2!3m1!1s0x89c25a52c63b21e7:0xab0102996c62bba4,40.68459259999999,-73.98381789999999
Pulaski Bridge,https://www.google.com/maps/place/Pulaski+Bridge/data=!4m2!3m1!1s0x89c2593b6912afb3:0x3e8606ee3aa1c2c3,40.7391995,-73.9526284
My Buddy Statue,https://www.google.com/maps/place/My+Buddy+Statue/data=!4m2!3m1!1s0x89c260a9e1492e53:0xe6d043f125bd8c27,40.7013274,-73.8415709
Chipotle Mexican Grill,https://www.google.com/maps/place/Chipotle+Mexican+Grill/data=!4m2!3m1!1s0x89c260d9314a0721:0x6310def3431e1fc0,40.7035754,-73.7988694
Jamaica,https://www.google.com/maps/place/Jamaica/data=!4m2!3m1!1s0x89c260cf96b42105:0x58cab9493817190c,40.6998604,-73.8076394
Captain Tilly Park,https://www.google.com/maps/place/Captain+Tilly+Park/data=!4m2!3m1!1s0x89c260e119f0d2a9:0xd70b7b8fde638797,40.7122695,-73.79899499999999
Ederle Promenade,https://www.google.com/maps/place/Ederle+Promenade/data=!4m2!3m1!1s0x89c25fd5fc5b3065:0x10196884165a0be4,40.7402087,-73.8413771
Danas Flower Shop,https://www.google.com/maps/place/Danas+Flower+Shop/data=!4m2!3m1!1s0x89c260983f0f1a03:0xb11454abb9d05e49,40.7153047,-73.83176279999999
Sakura-Ya,https://www.google.com/maps/place/Sakura-Ya/data=!4m2!3m1!1s0x89c2609e47667165:0xd95f82e32fe1bd2e,40.718523,-73.8410703
Pink Forest,https://www.google.com/maps/place/Pink+Forest/data=!4m2!3m1!1s0x89c25e20a4967f77:0xec942a6e6d13c9ca,40.71938979999999,-73.8424876
Red Pipes Cafe,https://www.google.com/maps/place/Red+Pipes+Cafe/data=!4m2!3m1!1s0x89c25e20c5fd1693:0x5c87b138f1e2fa8b,40.7192744,-73.84283479999999
Tamashii Ramen,https://www.google.com/maps/place/Tamashii+Ramen/data=!4m2!3m1!1s0x89c25e20c680cdf7:0x1df44aac77c2256d,40.7196272,-73.8436562
Prince Tea House,https://www.google.com/maps/place/Prince+Tea+House/data=!4m2!3m1!1s0x89c25fb218838391:0xa0c8f64d30c1701d,40.7193235,-73.8455429
OBA Grill,https://www.google.com/maps/place/OBA+Grill/data=!4m2!3m1!1s0x89c25f2b646aad11:0xc0c78cf3debf8bf8,40.7206215,-73.8456826
Red Mango,https://www.google.com/maps/place/Red+Mango/data=!4m2!3m1!1s0x89c25e26dbdf0c1d:0x1bbdee157c08455e,40.7214806,-73.8451163
Paris Baguette,https://www.google.com/maps/place/Paris+Baguette/data=!4m2!3m1!1s0x89c25e20d36a7df5:0xda5d1e0c41421223,40.7204028,-73.84443279999999
Costco Wholesale,https://www.google.com/maps/place/Costco+Wholesale/data=!4m2!3m1!1s0x89c25e35d93207ff:0xa7d0105e06cd8d0b,40.732973,-73.86278279999999
Queens Center,https://www.google.com/maps/place/Queens+Center/data=!4m2!3m1!1s0x89c25e4bc3a2b003:0x1b2445a846ea9a58,40.7347872,-73.8688409
Moore Homestead Playground,https://www.google.com/maps/place/Moore+Homestead+Playground/data=!4m2!3m1!1s0x89c25fac98418933:0x787ebc4ce5f37b75,40.742181,-73.8826583
St. James Episcopal Church,https://www.google.com/maps/place/St.+James+Episcopal+Church/data=!4m2!3m1!1s0x89c25e52acdd4971:0x72fa3d3d9614eead,40.7397749,-73.8780945
New York Hall of Science,https://www.google.com/maps/place/New+York+Hall+of+Science/data=!4m2!3m1!1s0x89c2f604d799661b:0x989025fd28953fcf,40.7472583,-73.8516925
Phil-Am Food Mart,https://www.google.com/maps/place/Phil-Am+Food+Mart/data=!4m2!3m1!1s0x89c25f03e77b09ab:0xa0243ed62cef22ee,40.74628329999999,-73.895275
Socrates Sculpture Park,https://www.google.com/maps/place/Socrates+Sculpture+Park/data=!4m2!3m1!1s0x89c258b558e6c8bd:0xc0d1b4d831853d17,40.7688089,-73.93650989999999
Château le Woof,https://www.google.com/maps/place/Ch%C3%A2teau+le+Woof/data=!4m2!3m1!1s0x89c25f4961ed32cd:0xaae6d2a0263bcb12,40.7690322,-73.9356457
JACKSON DINER - INDIAN CUISINE,https://www.google.com/maps/place/JACKSON+DINER+-+INDIAN+CUISINE/data=!4m2!3m1!1s0x89c25f072500660b:0x5b0574988214ea1b,40.7478752,-73.8917792
Patel Brothers,https://www.google.com/maps/place/Patel+Brothers/data=!4m2!3m1!1s0x89c25f07224e71c3:0x5e82fe9d9b517cd9,40.74807699999999,-73.89153999999999
Gantry Plaza State Park,https://www.google.com/maps/place/Gantry+Plaza+State+Park/data=!4m2!3m1!1s0x89c25a220d00e0ed:0x69ea605d6e14b839,40.7420823,-73.9604762
Hunter's Point South Park,https://www.google.com/maps/place/Hunter's+Point+South+Park/data=!4m2!3m1!1s0x89c259181e4884ab:0x239051d28abc2f92,40.7422936,-73.9606831
Ward's Island Bridge,https://www.google.com/maps/place/Ward's+Island+Bridge/data=!4m2!3m1!1s0x89c258aad5068f45:0x7226a3c4b56aaaf2,40.7860427,-73.9371559
Astoria Park,https://www.google.com/maps/place/Astoria+Park/data=!4m2!3m1!1s0x89c25f5a5ba73285:0x6b41f887be24bcc9,40.7785364,-73.92283359999999
Brooklyn Boulders Queensbridge,https://www.google.com/maps/place/Brooklyn+Boulders+Queensbridge/data=!4m2!3m1!1s0x89c258d4154b761f:0xdfdaee821dca7795,40.7526405,-73.9400914
Inca Paisa restaurant astoria,https://www.google.com/maps/place/Inca+Paisa+restaurant+astoria/data=!4m2!3m1!1s0x89c25f7a65fb84b9:0xcf55d1b7d08d888e,40.7649789,-73.9304299
Marie Curie Playground,https://www.google.com/maps/place/Marie+Curie+Playground/data=!4m2!3m1!1s0x89c261dd81f68869:0x82b5d42eec24bb6b,40.7571164,-73.7715039
Oakland Gardens Playground,https://www.google.com/maps/place/Oakland+Gardens+Playground/data=!4m2!3m1!1s0x89c261e54dffe245:0xdfc8be6ffe0e6015,40.7531776,-73.7594627
River Japanese Cuisine - Oakland Gardens,https://www.google.com/maps/place/River+Japanese+Cuisine+-+Oakland+Gardens/data=!4m2!3m1!1s0x89c261f3c30990dd:0x151f10130ed364d6,40.74799369999999,-73.7564965
Rolly Kimbab,https://www.google.com/maps/place/Rolly+Kimbab/data=!4m2!3m1!1s0x89c261f04f56b02d:0xbf9a66e82e662c8e,40.7485049,-73.75603679999999
Oakland Lake,https://www.google.com/maps/place/Oakland+Lake/data=!4m2!3m1!1s0x89c261e4aa182d09:0xc74a147fda0ebf3b,40.7580912,-73.7601813
Kunst Coffee Haus,https://www.google.com/maps/place/Kunst+Coffee+Haus/data=!4m2!3m1!1s0x89c261920d95c37d:0x1feec1b057919137,40.7633105,-73.7726914
Bareburger,https://www.google.com/maps/place/Bareburger/data=!4m2!3m1!1s0x89c261e08a1a5c0f:0x5ba94f4f14a1ab8c,40.7617283,-73.7703952
VIPizza,https://www.google.com/maps/place/VIPizza/data=!4m2!3m1!1s0x89c261e08c5e6e61:0xd2b273b3f9554f4a,40.7612518,-73.7701595
Bean Square,https://www.google.com/maps/place/Bean+Square/data=!4m2!3m1!1s0x89c261e0c1dff7d5:0xd23495bf66f2d22e,40.7597621,-73.7724691
Cafe Terrace,https://www.google.com/maps/place/Cafe+Terrace/data=!4m2!3m1!1s0x89c2611e31c0fd4f:0x1e93b60a84eb704d,40.7589972,-73.7750021
Paris Baguette,https://www.google.com/maps/place/Paris+Baguette/data=!4m2!3m1!1s0x89c261ddfd271a0d:0x426a9087cda12a46,40.7593307,-73.7718735
H Mart Bayside,https://www.google.com/maps/place/H+Mart+Bayside/data=!4m2!3m1!1s0x89c261c50e1de567:0xca4085d6327073c,40.7536393,-73.7811859
K Town Food Court Bayside,https://www.google.com/maps/place/K+Town+Food+Court+Bayside/data=!4m2!3m1!1s0x89c261c509bbff13:0xc276aed5b0008287,40.7535179,-73.7813397
CoCo Fresh Tea & Juice,https://www.google.com/maps/place/CoCo+Fresh+Tea+%26+Juice/data=!4m2!3m1!1s0x89c261e0d2ac80fb:0x1fb804506d267ea6,40.7591124,-73.7690437
Pho 32 & Shabu,https://www.google.com/maps/place/Pho+32+%26+Shabu/data=!4m2!3m1!1s0x89c261e0cd817f15:0x6d2f7f10c7dbc63f,40.75926980000001,-73.7691827
Christmas Karaoke,https://www.google.com/maps/place/Christmas+Karaoke/data=!4m2!3m1!1s0x89c2595fd87bd469:0x5aa173147817f4ba,40.7561329,-73.7669657
King Souvlaki,https://www.google.com/maps/place/King+Souvlaki/data=!4m2!3m1!1s0x89c261e0c3d0a2f1:0x101b76a380dcbdfe,40.7602041,-73.7694624
Lulu and Dino Cafe Bakery,https://www.google.com/maps/place/Lulu+and+Dino+Cafe+Bakery/data=!4m2!3m1!1s0x89c2612eeb6a430f:0x3306a1e17336c7bd,40.7610342,-73.76257609999999
Crocheron Park,https://www.google.com/maps/place/Crocheron+Park/data=!4m2!3m1!1s0x89c28a0daf00638b:0xe5d9df02b0c76b2,40.7718307,-73.76764299999999
Burger King,https://www.google.com/maps/place/Burger+King/data=!4m2!3m1!1s0x89c261fd4bc43f41:0xaf054732753c635e,40.7615629,-73.7593661
Chicken Lovers Bayside,https://www.google.com/maps/place/Chicken+Lovers+Bayside/data=!4m2!3m1!1s0x89c261e1128ae66f:0xc3753bd0d64b429e,40.7608871,-73.7672091
Momo Ashi,https://www.google.com/maps/place/Momo+Ashi/data=!4m2!3m1!1s0x89c26197120713c1:0x3f5bf08422bb01a1,40.7639921,-73.7715154
Good Fortune,https://www.google.com/maps/place/Good+Fortune/data=!4m2!3m1!1s0x89c26040242355fb:0xe3ecd8d52b7bd8ea,40.7496425,-73.8178521
Fay Da Bakery,https://www.google.com/maps/place/Fay+Da+Bakery/data=!4m2!3m1!1s0x89c2600fda93909b:0x1acee8a51a65a41b,40.750583,-73.818186
Gold City Supermarket,https://www.google.com/maps/place/Gold+City+Supermarket/data=!4m2!3m1!1s0x89c260401a30ba4d:0xb360a5ae3d020b70,40.7502386,-73.8179222
East Buffet,https://www.google.com/maps/place/East+Buffet/data=!4m2!3m1!1s0x89c26012f7ab1c11:0x88b059af03f7eebe,40.7551147,-73.82795759999999
Silent Springs Playground,https://www.google.com/maps/place/Silent+Springs+Playground/data=!4m2!3m1!1s0x89c2606b75d2d3dd:0x611a47a92eaa1575,40.7496563,-73.82299429999999
Tianxia Asian Cuisine,https://www.google.com/maps/place/Tianxia+Asian+Cuisine/data=!4m2!3m1!1s0x89c261f97caebe29:0x2a7ee291994035f5,40.74363080000001,-73.82593349999999
Yeh's Bakery,https://www.google.com/maps/place/Yeh's+Bakery/data=!4m2!3m1!1s0x89c2606eebef9c7d:0x47fd1b297e22ed40,40.7457503,-73.825803
Bean & Bean Queens — Roastery & Cafe,https://www.google.com/maps/place/Bean+%26+Bean+Queens+%E2%80%94+Roastery+%26+Cafe/data=!4m2!3m1!1s0x89c289efdf652735:0xa94085f6e4a03a7,40.770548,-73.73598299999999
Mr. Wish Great Neck,https://www.google.com/maps/place/Mr.+Wish+Great+Neck/data=!4m2!3m1!1s0x89c289975e16b825:0x7ff8a9fafaaa4a71,40.78755900000001,-73.728726
Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x89c289ec329aedf7:0xedb6d88cd49939d1,40.77426000000001,-73.73294
Wild Fig,https://www.google.com/maps/place/Wild+Fig/data=!4m2!3m1!1s0x89c289fcdf01082b:0xc5edcc56eadcf119,40.7532411,-73.6935498
Usha Foods,https://www.google.com/maps/place/Usha+Foods/data=!4m2!3m1!1s0x89c2626806f94c83:0x958d8de94bcc95d9,40.7366371,-73.7126574
Queens County Farm Museum,https://www.google.com/maps/place/Queens+County+Farm+Museum/data=!4m2!3m1!1s0x89c26272af45b7f7:0x707270c03232e06d,40.7474785,-73.7220059
Mizumi,https://www.google.com/maps/place/Mizumi/data=!4m2!3m1!1s0x89c28a00350b3e29:0x68ca2044245d3cee,40.76368069999999,-73.7490595
Walgreens,https://www.google.com/maps/place/Walgreens/data=!4m2!3m1!1s0x89c261af702fffff:0xda057985f3697f0d,40.7334878,-73.7839594
Boston Market,https://www.google.com/maps/place/Boston+Market/data=!4m2!3m1!1s0x89c261b11d88ba0d:0x7ec365d140113309,40.7395755,-73.78565019999999
Blaze Pizza,https://www.google.com/maps/place/Blaze+Pizza/data=!4m2!3m1!1s0x89c2613dd1d6614f:0x1a78cfcbf6b7f135,40.7403065,-73.7869517
Pokeworks,https://www.google.com/maps/place/Pokeworks/data=!4m2!3m1!1s0x89c26192e7592dcf:0x58af17118c2a161d,40.74040919999999,-73.7845676
Lidl,https://www.google.com/maps/place/Lidl/data=!4m2!3m1!1s0x89c261cc874dba2b:0x1dbc1f73fe8df624,40.7400982,-73.7873664
QDOBA Mexican Eats,https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m2!3m1!1s0x89c261b1030b035f:0xa9b2e9ff92b19576,40.739449,-73.7864578
Vanderbilt Motor Parkway,https://www.google.com/maps/place/Vanderbilt+Motor+Parkway/data=!4m2!3m1!1s0x89c2618be2d77acd:0x7e9f5559bf74cfcb,40.7371005,-73.7530898
Redwood Playground,https://www.google.com/maps/place/Redwood+Playground/data=!4m2!3m1!1s0x89c261a0ea1119ef:0x6c1ec6817bd56c9d,40.7269833,-73.7756127
Kin’d,https://www.google.com/maps/place/Kin%E2%80%99d/data=!4m2!3m1!1s0x89c261a6a33690c9:0x41cac518c3e7dac1,40.7302297,-73.77841389999999
Sup Thai Kitchen,https://www.google.com/maps/place/Sup+Thai+Kitchen/data=!4m2!3m1!1s0x89c2614d54865d27:0x9167573b1c934869,40.7267227,-73.78928909999999
D'Angelo Center,https://www.google.com/maps/place/D'Angelo+Center/data=!4m2!3m1!1s0x89c260fdea3be8c7:0xfe8101f6e3b9fc70,40.7223634,-73.7961811
Cold Stone Creamery,https://www.google.com/maps/place/Cold+Stone+Creamery/data=!4m2!3m1!1s0x89c26100c19b5bad:0xd3b4cb13fc8297ae,40.7256781,-73.791321
Chill D Taste Thai,https://www.google.com/maps/place/Chill+D+Taste+Thai/data=!4m2!3m1!1s0x89c2615b5f8e8495:0xc040ab8804626fc8,40.723033,-73.80075699999999
Utopia Playground,https://www.google.com/maps/place/Utopia+Playground/data=!4m2!3m1!1s0x89c261ab04056fc3:0xb9dd87ccba2d5a5c,40.7306812,-73.7930214
Sweet Cats Cafe,https://www.google.com/maps/place/Sweet+Cats+Cafe/data=!4m2!3m1!1s0x89c260fc172a8b7f:0xfd9ca43b472e4705,40.7233708,-73.7996709
Möge Tee,https://www.google.com/maps/place/M%C3%B6ge+Tee/data=!4m2!3m1!1s0x89c261ed3d5a16f5:0xd3925718ed1163a0,40.738651,-73.792052
CoCo Fresh Tea & Juice,https://www.google.com/maps/place/CoCo+Fresh+Tea+%26+Juice/data=!4m2!3m1!1s0x89c261b25e1b1b9b:0x94ad5892cd10205,40.73892379999999,-73.79162649999999
Unibread―Fresh Meadows,https://www.google.com/maps/place/Unibread%E2%80%95Fresh+Meadows/data=!4m2!3m1!1s0x89c2618a65a031a1:0x810d52cad2d1fdd0,40.7389789,-73.79157219999999
Song of Songs Group Inc,https://www.google.com/maps/place/Song+of+Songs+Group+Inc/data=!4m2!3m1!1s0x89c261ccbcd3014d:0xb348369571879ddd,40.7532287,-73.7937056
Pado Is Back,https://www.google.com/maps/place/Pado+Is+Back/data=!4m2!3m1!1s0x89c261002c3a8641:0xb0f50cece18c0322,40.75370059999999,-73.7943911
Cafe Bench | Crêpe Flushing,https://www.google.com/maps/place/Cafe+Bench+%7C+Cr%C3%AApe+Flushing/data=!4m2!3m1!1s0x89c261d1c766f21b:0xadd5992e7697b344,40.758138,-73.787292
GREY Cafe,https://www.google.com/maps/place/GREY+Cafe/data=!4m2!3m1!1s0x89c261a587beff29:0x46f378dda4d8f9c,40.7581727,-73.7860161
Auburndale,https://www.google.com/maps/place/Auburndale/data=!4m2!3m1!1s0x89c261d3ee234d59:0xd2c305b5869137a6,40.76146869999999,-73.78984899999999
Associated Fresh Marketplace,https://www.google.com/maps/place/Associated+Fresh+Marketplace/data=!4m2!3m1!1s0x89c2605899c0ab7f:0x41a0bddf2c58bea1,40.7306685,-73.8103271
Walgreens,https://www.google.com/maps/place/Walgreens/data=!4m2!3m1!1s0x89c260f6bfc2a28b:0x82a55acb71e386a6,40.7269396,-73.8111345
Black Olive Deli & Cafe,https://www.google.com/maps/place/Black+Olive+Deli+%26+Cafe/data=!4m2!3m1!1s0x89c2615b5a1be451:0x258bcd819a5f408b,40.7181813,-73.8034419
Popeyes Louisiana Kitchen,https://www.google.com/maps/place/Popeyes+Louisiana+Kitchen/data=!4m2!3m1!1s0x89c260fa558837ad:0x2496f0c87f829c06,40.721994,-73.80372679999999
POPRICE,https://www.google.com/maps/place/POPRICE/data=!4m2!3m1!1s0x89c261f7d37a868b:0x14a429120681a464,40.72103490000001,-73.8048933
Shobu Ramen,https://www.google.com/maps/place/Shobu+Ramen/data=!4m2!3m1!1s0x89c2614ddb959d87:0x70a04adc4b4d98a7,40.7198358,-73.8100638
Dunkin',https://www.google.com/maps/place/Dunkin'/data=!4m2!3m1!1s0x89c260ecc4da79af:0x7f58470b467bcc0b,40.7182115,-73.8166193
Wasserman Supermarket,https://www.google.com/maps/place/Wasserman+Supermarket/data=!4m2!3m1!1s0x89c2608cf97b2a41:0x70c964edad156ea3,40.7251363,-73.8205171
7-Eleven,https://www.google.com/maps/place/7-Eleven/data=!4m2!3m1!1s0x89c2608bd296faff:0x83e61052f8047240,40.7297204,-73.8236877
Max & Mina's Ice Cream,https://www.google.com/maps/place/Max+%26+Mina's+Ice+Cream/data=!4m2!3m1!1s0x89c2608c763bd9bf:0x5af6f31c3874410,40.72711899999999,-73.82242099999999
P.S. 165Q The Edith K. Bergtraum School,https://www.google.com/maps/place/P.S.+165Q+The+Edith+K.+Bergtraum+School/data=!4m2!3m1!1s0x89c260f53d901edd:0x11ba0ac88294f2cc,40.729532,-73.8180945
Vleigh Playground,https://www.google.com/maps/place/Vleigh+Playground/data=!4m2!3m1!1s0x89c260f50d83b249:0x4356925f2be14b34,40.7298704,-73.8159908
Noches de Colombia Queens,https://www.google.com/maps/place/Noches+de+Colombia+Queens/data=!4m2!3m1!1s0x89c2615f880f03c1:0xe8ca1eb478661a42,40.7295051,-73.8154624
National Wholesale Liquidators,https://www.google.com/maps/place/National+Wholesale+Liquidators/data=!4m2!3m1!1s0x89c260f5a234c4ab:0xc1806279739dbb0a,40.7297346,-73.8147942
Micro Center,https://www.google.com/maps/place/Micro+Center/data=!4m2!3m1!1s0x89c260f5ad11874d:0xa1025bd6b674a466,40.729038,-73.8148329
Valentino's Pizzeria & Restaurant,https://www.google.com/maps/place/Valentino's+Pizzeria+%26+Restaurant/data=!4m2!3m1!1s0x89c260f453ccf687:0xc3759bb931a1fe4b,40.7287396,-73.8148034
Dropped pin,"https://www.google.com/maps/search/40.7214543,-73.8315673",,
McDonald's,https://www.google.com/maps/place/McDonald's/data=!4m2!3m1!1s0x89c260f4276c9897:0x2b94ac00bea4cc01,40.7274818,-73.8123882
Aron's Kissena Farms,https://www.google.com/maps/place/Aron's+Kissena+Farms/data=!4m2!3m1!1s0x89c260f44963e913:0x413895a1d6708a55,40.7281381,-73.8140665
Kissena Park Trail,https://www.google.com/maps/place/Kissena+Park+Trail/data=!4m2!3m1!1s0x89c261e1eecffe99:0x77e51e0c50c12c9f,40.74611549999999,-73.8207898
New York State Pavilion,https://www.google.com/maps/place/New+York+State+Pavilion/data=!4m2!3m1!1s0x89c25fd7a455ed95:0xab84d057caa3d30d,40.7436022,-73.8443578
Rony & lira,https://www.google.com/maps/place/Rony+%26+lira/data=!4m2!3m1!1s0x89c26129c49ef5ed:0x72497ec46f93f17,40.7524543,-73.8329645
Flushing Meadows Corona Park Aquatic Center,https://www.google.com/maps/place/Flushing+Meadows+Corona+Park+Aquatic+Center/data=!4m2!3m1!1s0x89c260737d593e65:0xad2398d869567c44,40.75168780000001,-73.8374802
Unisphere,https://www.google.com/maps/place/Unisphere/data=!4m2!3m1!1s0x89c25fd9ca535d9f:0x9404cf2622c005be,40.7463961,-73.8450629
The Home Depot,https://www.google.com/maps/place/The+Home+Depot/data=!4m2!3m1!1s0x89c260732391bc43:0x8b89a036d5728fcd,40.7526401,-73.8351165
Queens Botanical Garden,https://www.google.com/maps/place/Queens+Botanical+Garden/data=!4m2!3m1!1s0x89c2606cc55c144d:0x52e5b02607efcd3,40.75123929999999,-73.8261905
Evergreen Community Garden,https://www.google.com/maps/place/Evergreen+Community+Garden/data=!4m2!3m1!1s0x89c2614997491f2b:0x297657a1cf87d370,40.7488173,-73.82158410000001
Halal Munchies,https://www.google.com/maps/place/Halal+Munchies/data=!4m2!3m1!1s0x89c260570ee7ed95:0xb30b57a9bbef86ec,40.7326289,-73.8047725
Gino's of Kissena,https://www.google.com/maps/place/Gino's+of+Kissena/data=!4m2!3m1!1s0x89c261e3cddc1917:0xb07c7339374ea684,40.73702,-73.8144107
